subj_id,cognitive_selfesteem_overall,credibility_overall,favorite_ai_system_overall,intention_use_overall,perceived_anthropomorphism_overall,perceived_intelligence_overall,perceived_role_of_ai_overall,perception_tool_actor_overall,usefulness_overall,apple_use,attitudes,attitudes_toward_ai_decisions,attitudes_toward_disclosure,attitudes_usage,delegation_comfort,general_experience_ai,subjective_knowledge,predicted_knowledge,objective_knowledge,objective_knowledge-item_1,objective_knowledge-item_2,objective_knowledge-item_3,objective_knowledge-item_4,objective_knowledge-item_5,objective_knowledge-item_6,objective_knowledge-item_7,objective_knowledge-item_8,objective_knowledge-item_9,objective_knowledge-item_10,objective_knowledge-item_11,objective_knowledge-item_12,objective_knowledge-item_13,objective_knowledge-item_14,objective_knowledge-item_15,objective_knowledge-item_16,objective_knowledge-item_17,objective_knowledge-item_18,objective_knowledge_confidence,loneliness,preferred_level_of_delegation,reason_for_not_using_ai_lack_knowledge,reason_for_not_using_ai_privacy_concerns,reason_for_not_using_ai_no_use_case,reason_for_not_using_ai_cost_barrier,reason_for_not_using_ai_reliability_concerns,reason_for_not_using_ai_prefer_traditional,reason_for_not_using_ai_waiting_maturity,reason_for_not_using_ai_no_resources,reason_for_not_using_ai_ethical_concerns,reason_for_not_using_ai_no_time,reason_for_not_using_ai_dislike_ai,reason_for_not_using_ai_other,reason_for_not_using_ai_other_other_text,strong_reason_for_not_using_ai_strong_reason_lack_knowledge,strong_reason_for_not_using_ai_strong_reason_privacy_concerns,strong_reason_for_not_using_ai_strong_reason_no_use_case,strong_reason_for_not_using_ai_strong_reason_cost_barrier,strong_reason_for_not_using_ai_strong_reason_reliability_concerns,strong_reason_for_not_using_ai_strong_reason_prefer_traditional,strong_reason_for_not_using_ai_strong_reason_waiting_maturity,strong_reason_for_not_using_ai_strong_reason_no_resources,strong_reason_for_not_using_ai_strong_reason_ethical_concerns,strong_reason_for_not_using_ai_strong_reason_no_time,strong_reason_for_not_using_ai_strong_reason_dislike_ai,strong_reason_for_not_using_ai_strong_reason_other,strong_reason_for_not_using_ai_strong_reason_other_other_text,risk_opportunity_score,user,open_to_use,context_of_use_user,context_of_use_no_user,cognitive_selfesteem_thinking,cognitive_selfesteem_thinking-item_1,cognitive_selfesteem_thinking-item_2,cognitive_selfesteem_thinking-item_3,cognitive_selfesteem_thinking-item_4,cognitive_selfesteem_thinking-item_5,cognitive_selfesteem_thinking-item_6,cognitive_selfesteem_memory,cognitive_selfesteem_memory-item_1,cognitive_selfesteem_memory-item_2,cognitive_selfesteem_memory-item_3,cognitive_selfesteem_memory-item_4,cognitive_selfesteem_transactive_memory,cognitive_selfesteem_transactive_memory-item_1,cognitive_selfesteem_transactive_memory-item_2,cognitive_selfesteem_transactive_memory-item_3,cognitive_selfesteem_transactive_memory-item_4,closeness_favorite_ai,creepiness_favorite_ai_user,credibility_favorite_ai-item_1,credibility_favorite_ai-item_2,credibility_favorite_ai-item_3,credibility_favorite_ai-item_4,credibility_favorite_ai-item_5,enjoyment_favorite_ai_user,enjoyment_favorite_ai_user-item_1,enjoyment_favorite_ai_user-item_2,enjoyment_favorite_ai_user-item_3,choice_favorite_ai_no_user_other_text,modality_favorite_ai,perceived_intelligence_favorite_ai-item_1,perceived_intelligence_favorite_ai-item_2,perceived_intelligence_favorite_ai-item_3,perceived_intelligence_favorite_ai-item_4,perceived_intelligence_favorite_ai-item_5,perceived_reliance_on_ai_user,perceived_role_of_ai_favorite_ai_other_text,perceived_role_of_ai_no_user_other_text,self_efficacy_without_ai_creativity,self_efficacy_without_ai_problem_solving,self_efficacy_with_ai_creativity,self_efficacy_with_ai_problem_solving,social_presence_sense_favorite_ai,social_presence_sense_favorite_ai-item_1,social_presence_sense_favorite_ai-item_2,social_presence_sense_favorite_ai-item_3,social_presence_sense_favorite_ai-item_4,social_presence_sense_favorite_ai-item_5,task_types_general_writing,task_types_general_content_creation,task_types_general_creative_idea,task_types_general_info_search,task_types_general_advice,task_types_general_learning,task_types_general_analysis,task_types_general_automation,task_types_general_other,task_types_general_other_other_text,task_types_favorite_ai_writing,task_types_favorite_ai_content_creation,task_types_favorite_ai_creative_idea,task_types_favorite_ai_info_search,task_types_favorite_ai_advice,task_types_favorite_ai_learning,task_types_favorite_ai_analysis,task_types_favorite_ai_automation,task_types_favorite_ai_other,task_types_favorite_ai_other_other_text,trust_favorite_ai,trust_favorite_ai-item_1,trust_favorite_ai-item_2,trust_favorite_ai-item_3,trust_favorite_ai-item_4,trust_favorite_ai-item_5,trust_favorite_ai-item_6,trust_favorite_ai-item_7,trust_favorite_ai-item_8,trust_competence,trust_dependability,general_ai_usage_frequency,favorite_ai_usage_frequency,bigfive_extraversion,bigfive_agreeableness,bigfive_conscientiousness,bigfive_neuroticism,bigfive_openness,age,gender,education,income,need_satisfaction_morality,need_satisfaction_competence,need_satisfaction_autonomy,need_satisfaction_relatedness,perceived_task_characteristics_email,perceived_task_characteristics_formal_letter,perceived_task_characteristics_job_application,perceived_task_characteristics_meeting_summary,perceived_task_characteristics_condolence_card,perceived_task_characteristics_social_media_post,perceived_task_characteristics_personal_letter,perceived_task_characteristics_birthday_invitation
subj0967,2.7142857142857144,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3.25,3.4,3.4,NA,3.5714285714285716,3.0,4,43,6,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,4.388888888888889,1.0,NA,1,0,0,1,1,0,1,0,1,0,1,0,NA,1,0,0,0,0,1,0,1,0,1,0,0,NA,2.5,0,1,NA,Personal context,2.8333333333333335,2,3,4,3,2,3,2.25,3,2,2,2,3.0,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,2.5,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,2.75,3.0,2.75,3.0,32,Male,Bachelor’s degree,"$75,000-$99,999",3.5,2.3333333333333335,3.0,2.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA
subj0968,6.5,4.6,ChatGPT,5.0,1.2,5.0,NA,More like a tool,85.0,No,4.833333333333333,3.6,2.9,5.0,4.428571428571429,3.0,3,40,12,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,5.111111111111111,1.0,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1,1,Personal context,NA,6.166666666666667,6,4,7,7,6,7,6.5,6,7,7,6,7.0,7,7,7,7,slight_overlap,2.7,4.0,5.0,4.0,5.0,5.0,7.0,7.0,7.0,7.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,2.6,NA,NA,4.75,4.5,5.0,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,0,1,0,1,0,NA,1,0,0,0,0,1,1,0,0,NA,4.125,5.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.333333333333333,5.0,5.0,1.5,4.0,5.0,1.0,3.75,37,Male,Bachelor’s degree,"$25,000-$49,999",3.5,5.0,3.6666666666666665,1.0,0.25,0.125,0.5,0.5,0.375,0.125,0.75,0.5
subj0969,5.714285714285714,3.6,ChatGPT,5.0,2.6,4.0,NA,More like a tool,74.0,Yes,3.9166666666666665,3.0,5.2,4.0,4.285714285714286,3.0,3,55,12,1,1,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2.611111111111111,1.0,2.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.125,1,1,Professional context,NA,5.666666666666667,6,4,6,6,6,6,4.75,5,5,5,4,6.75,7,6,7,7,no_overlap,1.3,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,NA,mostly via text,3.0,5.0,4.0,3.0,5.0,1.8,NA,NA,3.75,4.0,4.0,4.25,2.0,1.0,1.0,4.0,2.0,2.0,1,0,0,1,0,0,1,0,0,NA,0,0,0,0,0,1,1,0,0,NA,3.625,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.5,4.5,4.5,2.25,4.25,38,Female,Associates or technical degree,"$25,000-$49,999",3.75,4.333333333333333,3.6666666666666665,2.6666666666666665,0.25,0.75,0.75,1.0,0.625,1.0,0.125,1.0
subj0970,5.714285714285714,4.2,ChatGPT,4.666666666666667,4.4,4.6,NA,More like a tool,100.0,No,4.25,4.1,3.6,4.75,3.857142857142857,4.0,4,81,9,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,4.833333333333333,1.6666666666666667,1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.125,1,1,Personal context,NA,5.666666666666667,4,6,7,6,5,6,6.0,7,5,7,5,5.5,6,5,7,4,very_strong_overlap,2.2,5.0,3.0,5.0,3.0,5.0,5.333333333333333,6.0,6.0,4.0,NA,mostly via text,5.0,5.0,4.0,4.0,5.0,3.0,NA,NA,4.5,4.5,4.25,4.5,6.0,7.0,7.0,5.0,5.0,6.0,0,1,0,1,0,1,0,1,0,NA,1,0,0,0,1,1,0,1,0,NA,4.25,5.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,7.0,7.0,3.25,3.5,4.0,1.5,3.0,65,Male,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000-$149,999",4.0,4.0,4.0,4.0,0.375,0.5,0.5,0.5,0.5,0.5,0.25,0.5
subj0971,5.642857142857143,4.0,ChatGPT,2.6666666666666665,2.8,3.4,NA,More like a tool,79.0,Yes,3.4166666666666665,3.0,4.4,4.0,4.0,3.0,3,62,16,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3.2777777777777777,1.0,2.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.375,1,1,Professional context,NA,5.666666666666667,6,5,6,6,6,5,5.25,6,6,5,4,6.0,6,6,6,6,no_overlap,1.9,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,NA,mostly via text,3.0,4.0,4.0,3.0,3.0,2.4,NA,NA,5.0,4.25,5.0,4.25,2.2,2.0,3.0,2.0,2.0,2.0,0,0,0,1,0,0,0,1,0,NA,0,0,1,0,0,0,0,0,0,NA,3.625,4.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,4.333333333333333,3.3333333333333335,3.0,2.0,2.25,3.25,3.5,2.5,5.0,32,Female,Bachelor’s degree,"$150,000 or more",2.75,3.0,2.6666666666666665,2.0,0.0,0.625,0.5,-0.125,0.625,0.5,0.5,-0.375
subj0972,5.214285714285714,3.6,ChatGPT,5.0,2.6,3.6,NA,More like a tool,70.0,Yes,3.0,2.4,4.1,3.5,4.0,3.0,2,32,11,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2.5,2.6666666666666665,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.875,1,1,Personal context,NA,5.5,4,5,5,6,7,6,3.75,3,3,4,5,6.25,6,6,6,7,slight_overlap,3.9,4.0,3.0,3.0,4.0,4.0,4.333333333333333,4.0,5.0,4.0,NA,mostly via text,4.0,4.0,4.0,2.0,4.0,2.2,NA,NA,3.75,3.25,3.75,4.5,1.8,1.0,2.0,3.0,2.0,1.0,1,1,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,NA,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,3.3333333333333335,2.6666666666666665,4.0,4.0,2.0,2.5,2.5,4.5,3.5,37,Male,Associates or technical degree,"$50,000-$74,999",3.5,4.0,4.666666666666667,3.6666666666666665,0.5,0.5,0.0,0.75,0.75,0.375,0.125,0.5
subj0973,3.9285714285714284,5.0,Siri/Apple Intelligence,5.0,5.0,5.0,Colleague,More like a social actor,91.0,Yes,4.333333333333333,3.7,3.2,4.75,4.0,4.0,4,82,7,2,1,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,4.388888888888889,1.0,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,1,1,Personal context,NA,4.0,6,2,4,4,4,4,4.25,5,4,4,4,3.5,2,4,5,3,almost_complete_overlap,1.5,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,NA,mix of voice and text,5.0,5.0,5.0,5.0,5.0,1.8,NA,NA,4.25,4.5,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,1,0,0,1,1,1,1,0,0,NA,1,1,1,0,1,1,1,0,0,NA,4.625,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.333333333333333,5.0,6.0,6.0,3.5,3.5,3.75,3.0,3.75,32,Male,Bachelor’s degree,"$25,000-$49,999",4.0,4.333333333333333,3.6666666666666665,4.0,0.375,0.25,0.625,0.5,-0.25,0.0,0.625,0.0
subj0974,4.928571428571429,4.4,ChatGPT,5.0,5.0,4.8,Friend,More like a social actor,100.0,No,4.083333333333333,3.6,3.2,4.75,4.571428571428571,4.0,4,80,13,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,4.444444444444445,1.0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,1,1,Professional context,NA,5.5,5,5,6,5,6,6,5.5,6,6,5,5,3.5,1,7,1,5,almost_complete_overlap,1.4,5.0,5.0,4.0,4.0,4.0,6.666666666666667,7.0,6.0,7.0,NA,mostly via text,4.0,5.0,5.0,5.0,5.0,3.4,NA,NA,4.75,4.75,4.25,4.5,6.8,7.0,7.0,6.0,7.0,7.0,1,1,1,1,1,1,1,1,0,NA,0,1,1,1,0,1,1,0,0,NA,4.875,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.666666666666667,6.0,6.0,4.0,3.75,4.5,1.25,3.0,35,Male,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$100,000-$149,999",3.25,4.666666666666667,4.0,4.0,-0.25,-0.375,-0.25,0.5,-0.25,0.25,-0.125,-0.125
subj0975,5.214285714285714,5.0,ChatGPT,5.0,4.4,5.0,NA,More like a tool,90.0,Yes,3.6666666666666665,3.4,3.1,4.25,5.0,2.0,3,49,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.6111111111111112,1.0,2.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,1,1,Personal context,NA,4.666666666666667,5,4,5,5,5,4,5.5,6,6,4,6,5.75,6,5,6,6,strong_overlap,2.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,3.0,NA,NA,5.0,5.0,5.0,5.0,5.6,5.0,6.0,6.0,6.0,5.0,0,0,0,1,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,NA,4.875,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.666666666666667,5.0,5.0,6.0,3.0,4.0,3.5,2.5,3.75,27,Female,Bachelor’s degree,"$100,000-$149,999",4.0,4.0,4.0,4.0,1.0,1.0,1.0,0.875,0.875,0.875,0.875,0.875
subj0976,5.214285714285714,4.0,ChatGPT,4.0,3.6,3.8,NA,More like a tool,68.0,Yes,4.333333333333333,3.3,4.3,3.75,3.857142857142857,3.0,3,69,11,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,3.0555555555555554,1.0,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,1,1,Professional context,NA,5.0,6,4,4,5,5,6,5.25,6,4,6,5,5.5,5,6,5,6,some_overlap,2.2,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,NA,mostly via text,4.0,4.0,4.0,3.0,4.0,2.8,NA,NA,4.5,4.5,4.5,4.0,4.4,5.0,4.0,5.0,4.0,4.0,0,1,1,0,0,0,1,0,0,NA,0,1,0,1,0,0,1,0,0,NA,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.5,4.5,4.75,1.5,3.5,39,Male,Bachelor’s degree,"$100,000-$149,999",4.0,4.666666666666667,4.333333333333333,4.0,0.25,0.25,0.375,0.625,0.0,0.0,-0.125,0.125
subj0977,5.642857142857143,3.4,ChatGPT,5.0,2.8,3.4,NA,More like a tool,58.0,Yes,3.8333333333333335,3.4,3.7,4.0,4.285714285714286,3.0,3,47,16,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,2,3.388888888888889,1.0,2.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.125,1,1,Professional context,NA,5.833333333333333,6,5,6,6,6,6,6.25,6,6,7,6,4.75,5,5,4,5,no_overlap,2.0,4.0,3.0,3.0,3.0,4.0,4.666666666666667,5.0,4.0,5.0,NA,mostly via text,3.0,4.0,4.0,3.0,3.0,1.6,NA,NA,4.0,4.0,4.0,4.0,2.6,2.0,3.0,4.0,2.0,2.0,1,0,1,1,0,1,0,0,0,NA,1,0,1,0,0,1,0,0,0,NA,3.25,3.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,2.6666666666666665,4.0,4.0,5.0,4.0,3.75,1.25,4.25,41,Male,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$150,000 or more",2.75,4.0,4.0,2.6666666666666665,0.25,0.5,0.375,0.125,0.125,0.125,0.125,0.5
subj0978,6.285714285714286,4.8,ChatGPT,5.0,5.0,5.0,NA,More like a tool,100.0,Yes,5.0,4.7,1.3,5.0,5.0,3.0,3,20,13,1,1,1,2,1,2,2,1,2,2,2,1,1,1,1,2,1,2,4.888888888888889,1.0,1.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,1,1,Personal context,NA,6.166666666666667,6,5,6,7,7,6,6.25,7,7,5,6,6.5,7,7,7,5,some_overlap,1.0,5.0,4.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,3.0,NA,NA,3.0,4.0,2.25,3.0,6.8,7.0,7.0,7.0,6.0,7.0,1,1,0,0,1,1,0,0,0,NA,1,1,1,0,0,0,0,0,0,NA,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.75,4.75,4.5,1.25,4.0,53,Female,Associates or technical degree,"$50,000-$74,999",4.0,5.0,5.0,3.6666666666666665,1.0,0.875,1.0,0.75,0.625,0.375,0.625,0.75
subj0979,5.5,5.0,ChatGPT,4.666666666666667,5.0,5.0,NA,More like a tool,100.0,Yes,3.1666666666666665,4.4,3.9,4.5,4.571428571428571,5.0,5,99,10,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,4.166666666666667,2.6666666666666665,1.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1,1,Professional context,NA,5.666666666666667,6,5,6,5,6,6,5.75,6,6,5,6,5.0,5,5,5,5,almost_complete_overlap,2.3,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,4.6,NA,NA,4.5,4.5,4.5,4.5,6.6,7.0,7.0,6.0,7.0,6.0,1,1,1,1,1,1,1,1,0,NA,1,1,1,1,1,1,1,1,0,NA,4.5,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.666666666666667,4.333333333333333,7.0,7.0,3.0,2.75,2.75,3.25,3.25,22,Male,Bachelor’s degree,"$100,000-$149,999",4.5,4.666666666666667,4.333333333333333,4.0,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.5
subj0980,2.5,NA,NA,NA,NA,NA,NA,NA,NA,Yes,4.333333333333333,3.1,2.4,NA,4.571428571428571,2.0,2,11,11,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1.4444444444444444,3.0,NA,1,0,1,0,0,0,0,0,0,1,0,0,NA,0,NA,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,2.625,0,1,NA,Personal context,2.0,2,1,2,3,2,2,2.0,1,3,2,2,3.75,4,3,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.5,3.5,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,4.75,4.5,4.25,3.25,35,Female,"Some college, but no degree","$100,000-$149,999",2.5,2.3333333333333335,3.3333333333333335,2.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA
subj0981,5.714285714285714,4.2,ChatGPT,5.0,4.2,3.8,Colleague,More like a social actor,92.0,No,4.75,3.9,2.4,4.75,4.142857142857143,4.0,4,76,13,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,3.388888888888889,1.3333333333333333,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.375,1,1,Personal context,NA,6.5,7,6,6,7,7,6,5.0,4,4,5,7,5.25,6,6,4,5,almost_complete_overlap,3.3,4.0,4.0,5.0,3.0,5.0,6.0,7.0,5.0,6.0,NA,mostly via text,4.0,4.0,4.0,2.0,5.0,3.2,NA,NA,4.5,4.0,4.5,3.75,5.8,6.0,7.0,6.0,4.0,6.0,1,0,1,1,0,1,1,0,0,NA,1,0,0,1,0,1,1,0,0,NA,3.875,5.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,6.0,6.0,3.5,3.5,3.5,1.5,3.5,50,Male,Bachelor’s degree,"$75,000-$99,999",4.5,5.0,4.333333333333333,4.333333333333333,0.625,0.375,0.5,0.5,0.125,0.5,0.375,0.0
subj0982,6.285714285714286,4.2,Microsoft Copilot (formerly Bing Chat),4.666666666666667,2.8,5.0,NA,More like a tool,95.0,Yes,4.75,4.6,2.0,4.5,4.714285714285714,4.0,4,85,16,1,1,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,2,4.166666666666667,1.0,3.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,1,1,Professional context,NA,6.5,7,6,6,7,6,7,5.75,6,6,5,6,6.5,6,7,7,6,slight_overlap,1.5,4.0,3.0,4.0,5.0,5.0,5.666666666666667,6.0,6.0,5.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,1.4,NA,NA,2.25,3.5,4.75,4.75,5.4,5.0,6.0,5.0,6.0,5.0,1,0,1,1,1,0,0,1,0,NA,1,0,0,1,0,0,0,0,0,NA,4.125,5.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,4.666666666666667,4.0,6.0,5.0,4.0,4.75,2.75,1.0,3.5,52,Male,Bachelor’s degree,"$75,000-$99,999",4.0,4.666666666666667,4.333333333333333,4.333333333333333,0.25,0.25,1.0,0.5,0.0,-0.375,-0.25,-0.375
subj0983,6.071428571428571,4.8,ChatGPT,5.0,4.0,5.0,NA,More like a tool,90.0,Yes,5.0,4.4,2.7,5.0,4.571428571428571,3.0,4,75,12,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.666666666666667,1.0,2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,1,1,Professional context,NA,6.0,6,6,6,6,6,6,5.5,5,6,5,6,6.75,6,7,7,7,moderate_overlap,1.0,5.0,5.0,5.0,4.0,5.0,7.0,7.0,7.0,7.0,NA,mostly via text,5.0,5.0,5.0,5.0,5.0,3.0,NA,NA,4.0,4.5,4.0,4.0,5.2,5.0,6.0,5.0,5.0,5.0,1,0,1,1,1,1,0,0,0,NA,1,1,1,1,1,1,0,0,0,NA,4.75,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.666666666666667,5.0,5.0,2.75,4.5,4.0,1.5,4.0,36,Male,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$150,000 or more",4.0,4.0,4.0,4.0,0.625,0.875,0.875,0.375,0.75,0.5,0.375,0.625
subj0984,6.428571428571429,4.2,ChatGPT,5.0,3.8,4.8,NA,More like a tool,76.0,Yes,4.666666666666667,2.9,3.5,4.25,4.571428571428571,4.0,4,61,10,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,6.0,1.0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,1,1,Professional context,NA,6.5,6,6,7,7,7,6,6.5,6,7,6,7,6.25,7,6,6,6,some_overlap,1.0,4.0,4.0,5.0,5.0,3.0,5.333333333333333,6.0,5.0,5.0,NA,mostly via text,4.0,5.0,5.0,5.0,5.0,2.2,NA,NA,4.25,4.25,5.0,4.5,2.0,1.0,2.0,3.0,2.0,2.0,0,0,0,1,1,0,1,1,0,NA,0,0,0,1,1,0,1,1,0,NA,4.125,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.666666666666667,4.0,5.0,5.0,3.75,4.75,4.0,1.25,3.75,40,Female,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","$50,000-$74,999",4.5,4.666666666666667,4.666666666666667,4.666666666666667,0.625,1.0,0.875,0.625,0.375,0.5,0.25,0.375
